ID,Shift_ID,Type,Realization,Status,Direction,Source_Concept,Source_Concept_ID,Target_Concept,Target_Concept_ID,Source_Language,Source_Language_ID,Target_Language,Target_Language_ID,Source_Meaning,Target_Meaning,Source_Word,Target_Word
7874,shift6122,Derivation,3,NEW,→,second (num.),3979,Monday,698,Portuguese,117,Portuguese,117,second (num.),Monday,Segundо,Segunda-feira
7909,shift6197,Derivation,3,ACCEPTED,→,sunbeam,4334,Xenopeltis unicolor,554,Spanish,158,Spanish,158,(sun)beam,Xenopeltis unicolor,rayo (de sol),serpiente (de) rayo de sol
7910,shift6197,Derivation,4,ACCEPTED,→,sunbeam,4334,Xenopeltis unicolor,554,Italian,161,Italian,161,(sun)beam,Xenopeltis unicolor,raggio (di sole),serpente raggio di sole
7926,shift0762,Polysemy,1,ACCEPTED,—,to taste (tr.),3283,to feel (an emotion),2613,Italian,161,Italian,161,to taste,"to feel, to experience",assaggiare,assaggiare
7933,shift0762,Polysemy,8,ACCEPTED,—,to taste (tr.),3283,to feel (an emotion),2613,French,159,French,159,"to try, to taste","to feel, to experience",goûter,goûter
7959,shift5012,Derivation,2,ACCEPTED,—,place,392,instead of,1790,Spanish,158,Spanish,158,place,instead of,lugar,en lugar de
7960,shift5012,Derivation,3,ACCEPTED,—,place,392,instead of,1790,French,159,French,159,place,instead of,lieu,au lieu de
7974,shift2393,Derivation,1,ACCEPTED,→,"to strike, hit",3234,to fight (war),2624,Italian,161,Italian,161,to hit,to fight,battere,combattere
7977,shift2393,Polysemy,4,ACCEPTED,→,"to strike, hit",3234,to fight (war),2624,Latin,245,Latin,245,to pummel,to fight,"pugno, -are","pugno, -are"
7996,shift0061,Polysemy,13,ACCEPTED,→,straight,4292,correct (adj.),1105,Old French,226,Old French,226,rectilinear,"right, true",droit,droit
8023,shift5406,Semantic evolution,1,NEW,→,to cut,2484,to touch,3307,French,159,French,159,to cut (tr.),to touch,effleurer,effleurer
8035,shift3202,Derivation,2,ACCEPTED,→,bitter,3607,dandelion,4378,Spanish,158,Spanish,158,bitter,dandelion,amargo,amargón
8038,shift4651,Polysemy,2,ACCEPTED,→,sated with food,3939,to be fed up with,2271,Spanish,158,Spanish,158,sated by food,fed up with,harto,harto
8045,shift0947,Polysemy,1,ACCEPTED,—,acorn,1936,date (Phoenix dactylifera),4386,Latin,245,Latin,245,acorn,"drupe, stone fruit",glans,glans
8049,shift5606,Derivation,3,ACCEPTED,→,horse,1661,mantis,582,Portuguese,117,Portuguese,117,little horse (dim. form cavalo),mantis,cavalinho,cavalinho-de-deus
8051,shift5606,Derivation,5,ACCEPTED,→,horse,1661,mantis,582,French,159,French,159,horse,(dialect) mantis,cheval,cheval du diable
8054,shift0163,Polysemy,3,ACCEPTED,?,to return (tr.),3081,to answer,2228,Portuguese,117,Portuguese,117,"to turn back, to return",to respond,tornar,tornar
8066,shift5547,Polysemy,4,ACCEPTED,→,to struggle,3235,ruff (bird),1519,Italian,161,Italian,161,"fighter, combatant",ruff (bird),combattente,combattente
8067,shift5547,Polysemy,5,ACCEPTED,→,to struggle,3235,ruff (bird),1519,Spanish,158,Spanish,158,fighter,ruff (bird),combatiente,combatiente
8068,shift5547,Polysemy,6,ACCEPTED,→,to struggle,3235,ruff (bird),1519,Romanian,139,Romanian,139,brawler,ruff (bird),bătăuș,bătăuș
8083,shift2816,Derivation,1,ACCEPTED,→,bald,3504,skull,4104,Latin,245,Latin,245,bald,skull,calvus,calva
8084,shift1801,Polysemy,1,ACCEPTED,→,eyelash,3898,"edge, border",3810,Italian,161,Italian,161,eye lash,"edge (bluff, abyss)",cìglio,cìglio
8086,shift1347,Polysemy,1,ACCEPTED,→,to fall asleep,2604,to grow numb,2725,Spanish,158,Spanish,158,to fall aspleep,"to get numb (leg, hand, )",dormirse,dormirse
8096,shift1347,Polysemy,11,NEW,→,to fall asleep,2604,to grow numb,2725,Italian,161,Italian,161,to fall asleep,to grow numb,addormentarsi,addormentarsi
8107,shift0617,Polysemy,5,ACCEPTED,→,sky,4106,palate,290,Romanian,139,Romanian,139,sky,palate,cer,cer
8111,shift1062,Polysemy,3,ACCEPTED,?,dog,4458,whore,67,Latin,245,Latin,245,she-wolf,prostitute,lupa,lupa
8113,shift1062,Polysemy,5,ACCEPTED,→,dog,4458,whore,67,Romanian,139,Romanian,139,bitch,"bitch, whore",căţea,căţea
8147,shift2767,Polysemy,2,ACCEPTED,→,to pull up (a plant),3017,"to destroy, annihilate",2514,Spanish,158,Spanish,158,to pull weeds,"to destroy, to eradicate evil",escardar,escardar
8156,shift0864,Polysemy,4,ACCEPTED,→,bad,3493,good,814,French,159,French,159,bad,good,terrible,terrible
8157,shift0864,Polysemy,5,ACCEPTED,→,bad,3493,good,814,French,159,French,159,"evil, bad","good, great",méchant,méchant
8174,shift4958,Derivation,2,ACCEPTED,→,"passionate, zealous",314,jealous,1180,Spanish,158,Spanish,158,to strive,to be jealous,celo,celos
8176,shift4958,Internal cognates,4,NEW,→,"passionate, zealous",314,jealous,1180,French,159,French,159,zeal,jealousy,zèle,jalousie
8177,shift4958,Microevolution,5,NEW,→,"passionate, zealous",314,jealous,1180,Italian,161,Italian,161,eagerness,jealousy,gelosia,gelosia
8206,shift0686,Polysemy,7,ACCEPTED,—,early,3795,shortly,4051,French,159,French,159,early,shortly,tôt,tôt
8257,shift1082,Polysemy,1,ACCEPTED,—,servant,3997,jack (playing card),1171,French,159,French,159,"servant, butler","knave, jack",valet,valet
8274,shift0217,Polysemy,2,ACCEPTED,→,to shear,3141,"to destroy, annihilate",2514,French,159,French,159,to shave,"to destroy completely, demolish",raser,raser
8306,shift0878,Derivation,10,ACCEPTED,?,cattle,914,"property, possessions",478,Latin,245,Latin,245,cattle,"possessions, wealth",pecus,pecunia
8339,shift5519,Derivation,2,NEW,→,magpie (Pica pica),567,jay,1179,Galician,817,Galician,817,magpie (Pica pica),jay,pega,pega marxa
8344,shift5681,Derivation,1,NEW,→,"sack, bag",3908,"to discharge, dismiss",2527,French,159,French,159,"sack, bag","to discharge, dismiss",sac,saquer
8354,shift1330,Derivation,2,ACCEPTED,→,to burn (tr.),2385,nettle (Urtica),1849,Latin,245,Latin,245,to burn,nettle,"uro, -ere",urtica
8387,shift3273,Polysemy,1,ACCEPTED,→,&lt;vessel&gt;,3742,fool,1336,Spanish,158,Spanish,158,"glass, bowl, dish","fool, stupid",turumba,turumba
8388,shift3273,Polysemy,2,ACCEPTED,→,&lt;vessel&gt;,3742,fool,1336,Spanish,158,Spanish,158,eathern jug (for water),"fool, idiot",múcura,múcura
8448,shift2367,Polysemy,3,ACCEPTED,→,&lt;animal&gt;,1916,spot of reflected light,4218,Spanish,158,Spanish,158,rat,plash of sunlight,rato,ratita
8455,shift2367,Derivation,10,ACCEPTED,→,&lt;animal&gt;,1916,spot of reflected light,4218,Catalan,312,Catalan,312,<animal>,spot of reflected light,rato,rateta
8475,shift5486,Derivation,1,NEW,→,rooster,1497,crested lark,1135,French,159,French,159,rooster,(dialect) crested lark,coq,coklouvi
8480,shift5520,Derivation,1,NEW,→,acorn,1936,jay,1179,Italian,161,Italian,161,acorn,jay,ghianda,ghiandaia
8482,shift1157,Derivation,2,ACCEPTED,→,horse,1661,&lt;orthopteran&gt;,4509,Italian,161,Italian,161,horse,"locust, grasshopper",cavallo,cavalleta
8497,shift4009,Polysemy,3,ACCEPTED,→,father,1242,father-in-law,1244,Latin,245,Latin,245,father,father-in-law (husband's and wife's father),pater,pater
8498,shift4009,Polysemy,4,ACCEPTED,→,father,1242,father-in-law,1244,Romanian,139,Romanian,139,father,given by son-in-law or daughter-in-law to father-in-law,tată,tată
8522,shift3131,Polysemy,1,ACCEPTED,→,miracle,674,mirror,675,Occitan,80,Occitan,80,miracle,mirror,miralh,miralh
8527,shift2343,Polysemy,2,SUSPENDED,→,"to pull, to draw",3018,"to resemble, be alike",3073,Italian,161,Italian,161,"to pull, to draw",to be alike,ritirare,ritirare
8531,shift0459,Polysemy,1,ACCEPTED,→,eye,3890,"spot, pip (on playing cards or dice)",4219,Romanian,139,Romanian,139,eye,pip,ochi,ochi
8548,shift2065,Polysemy,6,ACCEPTED,—,"branch, twig",3672,part,306,French,159,French,159,"branch, twig",part,branche,branche
8572,shift5846,Polysemy,1,NEW,→,poisonous,424,magic,564,Latin,245,Latin,245,poisonous,"sorcerous, magic, magical",veneficus,veneficus
8577,shift2778,Polysemy,3,ACCEPTED,→,hand/arm,1550,"power, authority",450,Portuguese,117,Portuguese,117,hand,"power, domination",mão,mão
8578,shift2778,Polysemy,4,ACCEPTED,→,hand/arm,1550,"power, authority",450,Spanish,158,Spanish,158,arm,"influence, power",brazo,brazo
8579,shift2778,Polysemy,5,ACCEPTED,→,hand/arm,1550,"power, authority",450,Spanish,158,Spanish,158,hand,"power, patronage, influence",mano,mano
8580,shift2778,Polysemy,6,ACCEPTED,→,hand/arm,1550,"power, authority",450,Portuguese,117,Portuguese,117,arm,"strength, power, might",braço,braço
8583,shift2778,Polysemy,9,ACCEPTED,→,hand/arm,1550,"power, authority",450,Italian,161,Italian,161,hand,"will, authority, protection",mano,mano
8584,shift2778,Polysemy,10,ACCEPTED,→,hand/arm,1550,"power, authority",450,Italian,161,Italian,161,arm,"symbol of power, strength, authority",braccio,braccio
8599,shift3872,Polysemy,2,ACCEPTED,→,father,1242,&lt;priest&gt;,279,Spanish,158,Spanish,158,father,priest,padre,padre
8610,shift3872,Polysemy,13,ACCEPTED,→,father,1242,&lt;priest&gt;,279,Italian,161,Italian,161,father,priest,padre,padre
8620,shift4542,Derivation,3,ACCEPTED,→,finger-ring,1284,ring finger,1483,Romanian,139,Romanian,139,finger-ring,ring finger,inel,inelar
8621,shift4542,Internal cognates,4,ACCEPTED,→,finger-ring,1284,ring finger,1483,Spanish,158,Spanish,158,finger-ring,ring finger,anillo,anular
8623,shift4542,Internal cognates,6,ACCEPTED,—,finger-ring,1284,ring finger,1483,Portuguese,117,Portuguese,117,finger-ring,ring finger,anel,anular
8624,shift4542,Internal cognates,7,ACCEPTED,→,finger-ring,1284,ring finger,1483,French,159,French,159,finger-ring,ring finger,anneau,annulaire
8627,shift4542,Derivation,10,ACCEPTED,→,finger-ring,1284,ring finger,1483,Latin,245,Latin,245,finger-ring,ring finger,anus,anularius
8628,shift4542,Internal cognates,11,ACCEPTED,→,finger-ring,1284,ring finger,1483,Italian,161,Italian,161,finger-ring,ring finger,anello,anulare
8629,shift4542,Internal cognates,12,ACCEPTED,→,finger-ring,1284,ring finger,1483,Catalan,312,Catalan,312,finger-ring,ring finger,anell,anular
8630,shift4542,Internal cognates,13,ACCEPTED,→,finger-ring,1284,ring finger,1483,Galician,817,Galician,817,finger-ring,ring finger,anel,anular
8645,shift3081,Polysemy,1,ACCEPTED,→,single-eyed,4086,squint-eyed,4236,Latin,245,Latin,245,one-eyed,squint eyed,luscus,luscus
8682,shift4014,Polysemy,4,ACCEPTED,→,father,1242,founder,1358,Latin,245,Latin,245,father,founder,pater,pater
8683,shift4014,Polysemy,5,ACCEPTED,—,father,1242,founder,1358,Romanian,139,Romanian,139,father,"a man considered as ancestor, founder of a dynasty, a nation, etc.",tată,tată
8694,shift4014,Polysemy,16,ACCEPTED,→,father,1242,founder,1358,Italian,161,Italian,161,father,founder,padre,padre
8695,shift4014,Polysemy,17,ACCEPTED,→,father,1242,founder,1358,Spanish,158,Spanish,158,father,founder,padre,padre
8696,shift4014,Polysemy,18,ACCEPTED,→,father,1242,founder,1358,Portuguese,117,Portuguese,117,father,founder,pai,pai
8703,shift3745,Semantic evolution,1,ACCEPTED,—,eyelid,3899,eyelash,3898,Latin,245,Latin,245,eyelid,eyelash,cilium,cilium
8705,shift3745,Semantic evolution,3,ACCEPTED,—,eyelid,3899,eyelash,3898,Romanian,139,Romanian,139,eyelid,eyelash,geană,geană
8733,shift8635,Motivation,2,NEW,→,baby chicken,3484,Pleiades,410,Romanian,139,Romanian,139,baby chicken,Pleiades,pui,Cloșca cu Pui
8737,shift0224,Polysemy,4,ACCEPTED,→,strength,4301,army,2030,Spanish,158,Spanish,158,strength,army,fuerza,fuerzas (plural)
8748,shift2796,Polysemy,3,ACCEPTED,→,light (n.),210,vision,3776,Italian,161,Italian,161,light,glance,luce,luce
8790,shift6129,Polysemy,1,ACCEPTED,→,soon,4167,early,3795,Italian,161,Italian,161,soon,early,presto,presto
8791,shift6129,Polysemy,2,ACCEPTED,→,soon,4167,early,3795,Spanish,158,Spanish,158,soon,early,pronto,pronto
8800,shift6981,Polysemy,1,ACCEPTED,→,dog,4458,dog-rose,4459,Latin,245,Latin,245,dog,dog-rose,canis,Rosa canina
8805,shift6981,Derivation,6,ACCEPTED,→,dog,4458,dog-rose,4459,Portuguese,117,Portuguese,117,dog,dog-rose,cão,rosa-de-cão
8806,shift6981,Derivation,7,ACCEPTED,→,dog,4458,dog-rose,4459,Spanish,158,Spanish,158,dog (adj.),dog-rose,perruno,rosal perruno
8807,shift6981,Derivation,8,ACCEPTED,→,dog,4458,dog-rose,4459,French,159,French,159,dog,dog-rose,chien,rosier des chiens
8827,shift0919,Polysemy,18,NEW,→,"to raise, lift (tr.)",3037,to build,2383,Galician,817,Galician,817,"to lift up, to elevate, to raise","to build, to erect",erguer,erguer
8828,shift0919,Polysemy,19,NEW,→,"to raise, lift (tr.)",3037,to build,2383,Galician,817,Galician,817,"to lift, raise",to build,alzar,alzar
8865,shift2691,Derivation,35,ACCEPTED,←,mouse,733,rat,1431,Spanish,158,Spanish,158,mouse,rat,ratón,rata
8874,shift2691,Syncretism,44,ACCEPTED,—,mouse,733,rat,1431,Italian,161,Italian,161,mouse,rat,topo,topo
8885,shift2173,Polysemy,2,NEW,→,lung,272,"medusa, jellyfish",625,Latin,245,Latin,245,lung,"a lung-like marine creature, app. a kind of jellyfish","pulmo, -onis","pulmo, -onis"
8890,shift2528,Polysemy,3,ACCEPTED,—,"to get, obtain",2691,"to defeat, win",2501,Spanish,158,Spanish,158,"to get, to acquire, to earn",to win,ganar,ganar
8892,shift2528,Polysemy,5,ACCEPTED,→,"to get, obtain",2691,"to defeat, win",2501,French,159,French,159,to get money,to win,gagner,gagner
8911,shift8373,Derivation,2,ACCEPTED,→,goat,803,supporting device,4343,Latin,245,Latin,245,goat,"in mechanics, short pieces of timber inclining to each other, which support something, supports, props, stays",caper,capreolus
8913,shift8373,Polysemy,4,ACCEPTED,→,goat,803,supporting device,4343,Romanian,139,Romanian,139,goat,sawhorse,capră,capră
8939,shift3195,Derivation,1,ACCEPTED,→,&lt;foot-wear&gt;,1208,lady&#39;s slipper (Cypripedium),144,French,159,French,159,shoe,Cypripedium calceolus,soulier,soulier de Notre-Dame
8942,shift3195,Derivation,4,ACCEPTED,→,&lt;foot-wear&gt;,1208,lady&#39;s slipper (Cypripedium),144,Italian,161,Italian,161,bootee,Cypripedium calceolus,scarpetta,scarpetta di Venere
8947,shift3195,Derivation,9,ACCEPTED,→,&lt;foot-wear&gt;,1208,lady&#39;s slipper (Cypripedium),144,Romanian,139,Romanian,139,"Încălțăminte ușoară (fără călcâi), care se poartă în casă",Cypripedium calceolus,papuc,papucul-doamnei
8950,shift3195,Derivation,12,ACCEPTED,→,&lt;foot-wear&gt;,1208,lady&#39;s slipper (Cypripedium),144,French,159,French,159,wooden shoe,lady's slipper,sabot,sabot-de-Vénus
8951,shift3195,Derivation,13,ACCEPTED,→,&lt;foot-wear&gt;,1208,lady&#39;s slipper (Cypripedium),144,Spanish,158,Spanish,158,slipper,Cypripedium calceolus,zapatilla,zapatilla de dama
8969,shift0973,Polysemy,3,ACCEPTED,—,to stand up,3216,"to revolt, rebel",3085,Latin,245,Latin,245,to stand up,to rebel (against smn),"insurgo, -ere","insurgo, -ere"
8975,shift0973,Polysemy,9,ACCEPTED,?,to stand up,3216,"to revolt, rebel",3085,Spanish,158,Spanish,158,"rise, increase",rebellion,alzamiento,alzamiento
9008,shift0393,Polysemy,2,ACCEPTED,—,arc,2024,rainbow,1421,Latin,245,Latin,245,arc,rainbow,arcus,arcus
9078,shift0958,Derivation,6,ACCEPTED,?,mouse,733,muscle,747,Latin,245,Latin,245,mouse,muscle,mus,musculus
9089,shift1309,Polysemy,2,ACCEPTED,?,monarch,696,queen (bee),1903,Italian,161,Italian,161,queen,queen bee,regina,regina
9098,shift1309,Polysemy,11,ACCEPTED,→,monarch,696,queen (bee),1903,French,159,French,159,queen,queen (bee),reine,reine
9108,shift8448,Polysemy,7,ACCEPTED,→,root (of a plant),1499,root (of a word),1500,Catalan,312,Catalan,312,root (of a plant),root (of a word),arrel,arrel
9113,shift8448,Polysemy,12,ACCEPTED,→,root (of a plant),1499,root (of a word),1500,Italian,161,Italian,161,root (of a plant),root (of a word),radice,radice
9114,shift8448,Polysemy,13,ACCEPTED,→,root (of a plant),1499,root (of a word),1500,Portuguese,117,Portuguese,117,root (of a plant),root (of a word),raiz,raiz
9115,shift8448,Polysemy,14,ACCEPTED,→,root (of a plant),1499,root (of a word),1500,Galician,817,Galician,817,root (of a plant),root (of a word),raíz,raíz
9116,shift8448,Polysemy,15,ACCEPTED,→,root (of a plant),1499,root (of a word),1500,Spanish,158,Spanish,158,root (of a plant),root (of a word),raíz,raíz
9181,shift1388,Derivation,3,ACCEPTED,?,nettle (Urtica),1849,nettle-rash,1850,Latin,245,Latin,245,nettle,hives,urtica,urticaria
9186,shift7045,Derivation,4,ACCEPTED,→,whip,57,flagellate,1308,New Latin,1067,New Latin,1067,whip,flagellates,flagellum,Flagellata
9197,shift1773,Polysemy,3,ACCEPTED,—,"can, to be able",882,strong,4304,Latin,245,Latin,245,"to be in power, to be able",to be strong,valeo,valeo
9262,shift7317,Polysemy,7,ACCEPTED,—,to play (intr.),2981,to play (a musical instrument),2980,French,159,French,159,to play (intr.),to play (a musical instrument),jouer,jouer
9275,shift6412,Polysemy,2,NEW,→,nausea,1832,disgusting,4444,French,159,French,159,to cause nausea,to be disgusting,lever le coeur,lever le coeur
9276,shift8551,Derivation,1,ACCEPTED,→,to open one&#39;s mouth,2951,to be surprised,2305,Old French,226,Old French,226,to open one's mouth,to surprise,baer,ébahir
9289,shift5819,Polysemy,1,ACCEPTED,→,"human, person",1683,person (grammar),357,Latin,245,Latin,245,person,person (grammar),persona,persona
9313,shift0374,Polysemy,2,ACCEPTED,—,to hide (tr.),2764,to steal,3220,Romanian,139,Romanian,139,"to hide, to conceal","to steal, to snatch",a dosi,a dosi
9323,shift1405,Polysemy,4,ACCEPTED,→,to practice witchcraft,2994,"to charm, to delight",2421,Romanian,139,Romanian,139,witchery,charm,farmec,farmec
9326,shift1405,Polysemy,7,ACCEPTED,—,to practice witchcraft,2994,"to charm, to delight",2421,Spanish,158,Spanish,158,to put a jinx on,"to charm, to captivate",fascinar,fascinar
9327,shift1405,Polysemy,8,ACCEPTED,—,to practice witchcraft,2994,"to charm, to delight",2421,Spanish,158,Spanish,158,to bewitch,"to delight, to charm",encantar,encantar
9328,shift1405,Polysemy,9,ACCEPTED,→,to practice witchcraft,2994,"to charm, to delight",2421,French,159,French,159,to bewitch,"to charm, to delight",charmer,charmer
9330,shift1405,Polysemy,11,ACCEPTED,—,to practice witchcraft,2994,"to charm, to delight",2421,Spanish,158,Spanish,158,to bewitch,"to charm, to captivate",hechizar,hechizar
9337,shift1405,Polysemy,18,ACCEPTED,→,to practice witchcraft,2994,"to charm, to delight",2421,Spanish,158,Spanish,158,"wizard, magician","charming, fascinating",brujo,brujo
9345,shift2134,Polysemy,2,ACCEPTED,→,to break (tr.),2370,to infringe,2792,Spanish,158,Spanish,158,to break,"to break (silence, law)",quebrar,quebrar
9346,shift2134,Polysemy,3,ACCEPTED,→,to break (tr.),2370,to infringe,2792,Italian,161,Italian,161,to break,to break,rompere,rompere
9359,shift3299,Derivation,2,NEW,→,belly,3572,to be angry,2255,Latin,245,Latin,245,stomach,"to be angry, annoyed",stomachus,stomachari
9363,shift4591,Polysemy,4,ACCEPTED,→,eggplant (Solanum melongena),3814,tomato (Solanum lycopersicum),3396,Romanian,139,Romanian,139,eggplant (Solanum melongena),tomato (Solanum lycopersicum),pătlăgea,pătlăgea
9373,shift2789,Polysemy,4,ACCEPTED,→,&lt;animal&gt;,1916,fat (adj.)(of a person),1239,French,159,French,159,boar (between 2 and 3 years old),fatso,ragot,ragot
9375,shift2789,Polysemy,6,ACCEPTED,—,&lt;animal&gt;,1916,fat (adj.)(of a person),1239,Italian,161,Italian,161,"wether, gelded ram","fatso, blimp",bozzone,bozzone
9401,shift0430,Derivation,6,ACCEPTED,←,water-melon (Cucurbita citrullus),23,melon (Cucumis melo),630,French,159,French,159,watermelon,melon,melon d&#39;eau,melon
9403,shift0430,Polysemy,8,ACCEPTED,—,water-melon (Cucurbita citrullus),23,melon (Cucumis melo),630,Romanian,139,Romanian,139,watermelon,melon,pepene verde,pepene galbe
9407,shift2696,Polysemy,2,ACCEPTED,→,shapeless,4019,"ugly, unpleasant",502,Romanian,139,Romanian,139,"shapeless, amorphous",ugly,deform,deform
9409,shift2696,Polysemy,4,ACCEPTED,→,shapeless,4019,"ugly, unpleasant",502,Italian,161,Italian,161,"shapeless, amorphous",ugly (rare),informe,informe
9426,shift4808,Semantic evolution,3,ACCEPTED,→,to marry,2904,husband,1694,Latin,245,Latin,245,to marry,husband,"marito, -are",maritus
9427,shift4808,Derivation,4,ACCEPTED,→,to marry,2904,husband,1694,Catalan,312,Catalan,312,to marry,husband,maridar,marit
9428,shift4808,Internal cognates,5,ACCEPTED,→,to marry,2904,husband,1694,French,159,French,159,to marry,husband,marier,mari
9429,shift4808,Derivation,6,ACCEPTED,→,to marry,2904,husband,1694,Italian,161,Italian,161,to marry,husband,maritàre,marito
9430,shift4808,Derivation,7,ACCEPTED,→,to marry,2904,husband,1694,Spanish,158,Spanish,158,(rare) to marry,husband,maridar,marido
9431,shift4808,Polysemy,8,ACCEPTED,→,to marry,2904,husband,1694,Aromanian,1231,Aromanian,1231,to marry,husband,mãrit,mãrit
9432,shift4808,Derivation,9,ACCEPTED,→,to marry,2904,husband,1694,Dalmatian,1247,Dalmatian,1247,to marry,husband,martur,marait
9433,shift4808,Derivation,10,ACCEPTED,→,to marry,2904,husband,1694,Friulian,836,Friulian,836,to marry,husband,maridâ,marît
9434,shift4808,Derivation,11,ACCEPTED,→,to marry,2904,husband,1694,Istriot,1248,Istriot,1248,to marry,husband,maridà,mareî
9435,shift4808,Derivation,12,ACCEPTED,→,to marry,2904,husband,1694,Occitan,80,Occitan,80,to marry,husband,maridar,marit
9436,shift4808,Derivation,13,ACCEPTED,→,to marry,2904,husband,1694,Portuguese,117,Portuguese,117,to marry,husband,maridar,marido
9437,shift4808,Derivation,14,ACCEPTED,→,to marry,2904,husband,1694,Romanian,139,Romanian,139,"to marry, specifically to marry off or offer a girl in marriage","(archaic, regional) husband, married man",mărita,mărit
9464,shift1250,Polysemy,3,ACCEPTED,→,pit,389,tomb,3397,French,159,French,159,"hole, pit",tomb,fosse,fosse
9468,shift1250,Polysemy,7,ACCEPTED,—,pit,389,tomb,3397,Romanian,139,Romanian,139,"hole, pit",tomb,groapă,groapă
9500,shift8230,Motivation,3,ACCEPTED,→,mallow,573,hollyhock,1638,Catalan,312,Catalan,312,mallow,hollyhock,malva,malva reial
9501,shift8230,Motivation,4,ACCEPTED,→,mallow,573,hollyhock,1638,Italian,161,Italian,161,mallow,hollyhock,malva,malvarosa
9504,shift8230,Motivation,7,ACCEPTED,→,mallow,573,hollyhock,1638,Spanish,158,Spanish,158,mallow,hollyhock,malva,malva real
9506,shift8230,Polysemy,9,ACCEPTED,→,mallow,573,hollyhock,1638,Romanian,139,Romanian,139,mallow,hollyhock,nalbă,nalbă
9515,shift0086,Derivation,3,ACCEPTED,→,to call,2396,to cause,2410,Latin,245,Latin,245,to call,to cause,"voco, -are","provoco, -are"
9524,shift3112,Polysemy,4,ACCEPTED,→,fruit,1393,"result, outcome",1464,Latin,245,Latin,245,fruit,result,fructus,fructus
9525,shift3112,Polysemy,5,ACCEPTED,→,fruit,1393,"result, outcome",1464,French,159,French,159,fruit,"result, outcome",fruit,fruit
9540,shift1655,Polysemy,3,ACCEPTED,→,to touch,3307,to reach,3040,Spanish,158,Spanish,158,to touch,to reach,tocar,tocar
9547,shift5408,Polysemy,1,NEW,→,to perceive smell,2969,to know,2826,Spanish,158,Spanish,158,"to smell, scent",to know,saber,saber
9549,shift4164,Polysemy,1,ACCEPTED,→,glass (material),791,eye,3890,Spanish,158,Spanish,158,glass (material),(slang) eye,vidrio,vidrio
9561,shift1340,Polysemy,10,ACCEPTED,→,hair,1541,hair (of animals),1542,Spanish,158,Spanish,158,hair,hair (of animals),pelo,pelo
9572,shift1038,Polysemy,7,ACCEPTED,→,"mute, dumb",755,stupid,4312,Spanish,158,Spanish,158,dumb,stupid,mudo,mudo
9578,shift3262,Polysemy,4,ACCEPTED,→,star,4247,celebrity,922,Spanish,158,Spanish,158,star,star,estrella,estrella
9589,shift3262,Polysemy,15,NEW,→,star,4247,celebrity,922,Italian,161,Italian,161,star,celebrity,stella,stella
9590,shift3262,Polysemy,16,NEW,→,star,4247,celebrity,922,Portuguese,117,Portuguese,117,star,celebrity,estrela,estrela
9591,shift3262,Polysemy,17,NEW,→,star,4247,celebrity,922,Catalan,312,Catalan,312,star,celebrity,estrella,estrella
9592,shift3262,Polysemy,18,NEW,→,star,4247,celebrity,922,French,159,French,159,star,artist particularly known and appreciated by the public.,étoile,étoile
9603,shift5480,Polysemy,1,ACCEPTED,→,to gnaw,2696,to cause moral suffering,2411,Latin,245,Latin,245,to gnaw,to cause moral suffering,"rodo, -ere","rodo, -ere"
9604,shift5480,Polysemy,2,ACCEPTED,→,to gnaw,2696,to cause moral suffering,2411,Italian,161,Italian,161,to gnaw,to anger or irritate,rodere,rodere
9605,shift5480,Polysemy,3,ACCEPTED,→,to gnaw,2696,to cause moral suffering,2411,Romanian,139,Romanian,139,"to break with the teeth, with the mouth, little by little, fragments of a hard object (usually of a food, for eating)","to worry unceasingly (of moods, thoughts, feelings, etc.)",roade,roade
9612,shift5480,Polysemy,10,ACCEPTED,→,to gnaw,2696,to cause moral suffering,2411,Spanish,158,Spanish,158,"of an animal: to cut small and superficially, with the teeth or other similar oral organs, the food","to annoy, afflict or torment internally and frequently.",roer,roer
9613,shift5480,Polysemy,11,ACCEPTED,→,to gnaw,2696,to cause moral suffering,2411,Spanish,158,Spanish,158,to bite repeatedly,"to disturb someone internally, to disturb, alter or unsettle the conscience",remorder,remorder
9614,shift5480,Polysemy,12,ACCEPTED,→,to gnaw,2696,to cause moral suffering,2411,Portuguese,117,Portuguese,117,to gnaw,to cause moral suffering,roer,roer
9619,shift5480,Polysemy,17,ACCEPTED,→,to gnaw,2696,to cause moral suffering,2411,French,159,French,159,to gnaw,to cause moral suffering,ronger,ronger
9625,shift0042,Polysemy,1,ACCEPTED,—,to smile,3178,to please,2984,Italian,161,Italian,161,to smile,to like,sorridere,sorridere
9626,shift0042,Polysemy,2,ACCEPTED,—,to smile,3178,to please,2984,French,159,French,159,to smile,to like,sourire,sourire
9628,shift0042,Polysemy,4,ACCEPTED,→,to smile,3178,to please,2984,Romanian,139,Romanian,139,to smile,"to match desires, to attract, to seduce, to satisfy",surâde,surâde
9629,shift0042,Polysemy,5,ACCEPTED,→,to smile,3178,to please,2984,Romanian,139,Romanian,139,to smile,to be favorable,zâmbi,zâmbi
9672,shift1457,Polysemy,4,ACCEPTED,—,bow (weapon),3659,rainbow,1421,Latin,245,Latin,245,bow,rainbow,arcus,arcus
9687,shift8025,Derivation,11,ACCEPTED,→,silver,4081,mercury,640,Romanian,139,Romanian,139,silver,mercury,argint,argint viu
